video_id,comments
apU7u6G7sG0,"['Súper caro 30 dls! Con ese dinero me hago una espectacular parrillada con mucha 🥩  🍖 caaarrne argentina 🇦🇷', 'Pero si a mí me gusta el limos sin nada', 'Así es es muy cierto en mi casa tengo un arbolito pero A mi en lo personal no me gustan', 'Donde compraste eso pasa el link', 'Gimi pero que pasa si te comes una naranja o una fressita? O algo dulce envés de comer algo ácido???', 'Una fruta, y después te tomas 2 litros de agua simple', '100000000😅😂😂😂😂😂', 'Tengo en mi casa se llaman fruta milagrosa', 'Aca hay una variedad mas pequeña y un amigo tiene plantío en su finca', '😂😂😂 a mi ya me saben dulces los limones y sin frutitas']"
gTrRsIu6Cv8,"['Mejor aun, si no te gusta el tequila, prueba a no beberlo. Si lo que quieres es beber alcohol hay muchos otros tipos con distintos sabores.', 'Como ponerse pedo con 1 vaso', 'Tres vasitos de licor después 😂', '😮😮😮😮😮😮😮', 'Me siento sumamente ofendido ya qué nací en México y vivo en la ciudad de Guadalajara prácticamente cuna del Tequila y hacerle eso a esa bebida tan emblemática me hace sentir un tanto ofendido mejor no la tomes para evitar cualquier situación no des ideas para arruinar su sabor.', 'Pregunta, ¿Este hack funciona con otras bebidas alcohólicas tambien? ¿o solo el tekila?', '😊❤ que guapo es JIMMY 🎉', 'El tequila debe saber a tequila y si no te gusta entonces el agua es para ti 😂', 'Si no te gusta para que lo tomas ??', 'Es la mamá de yaritza?']"
InFZlYFIZP0,"['En otras palabras, si te embarazas chingaste hija mia XD jajajaj', 'Pues si es un plan B, si la mamá esta muerta no hay bebe 👍', 'Químico o Plan B estoy seguro que eso no es bueno para esa madre que está creciendo, así que yo diría que es VERDADERO 👍 xD', 'https://youtube.com/shorts/0mwoPbLLL_A?si=4H5B82DZ_HYYt2RA', 'Yo después plan B B', 'Obvio que es falso a las farmacéuticas no les sirve regalar una pastilla tan cara', 'Que bueno, menos mal ...😊', '@biologiadecero', 'Plan bete ala verg', 'Espero no se la estén tomando']"
tsUEoqa8Frw,"['Que te paso en la. Frente?', 'Donde se compran', 'Me marcaba 2 *Grandos*', 'De hecho no se si se fijaron, pero donde dice, bajo 2 grandos en ves de dos grados, like si mo lo notaste.\n👇Aqui.', 'En Japón son bastante populares y se lo ponen debajo de la nuca', 'Qué feo te insiste la cara', 'A', 'Podrias poner a prueba la bebida mas acida del mundo', 'Pongamoslo a prueba❤', 'Porque las estrellas en tu frente 😂']"
TiUqILdo5ZI,"['No es posibel es real :0', 'Yo también lo ago en la escuela', 'Eso es mentira yo lo hice', 'es verdad ya lo ise', 'Lo he probado en mi casa y es falso n funciona', '😥🤬', 'No funsiona yalo probe', 'y porque yimi  tienes 3🌠🌠🌠estrellas en la frente', 'Consejo no lo hagan en casa, háganlo en casa de alguien más o en otro lado porq eso se lleva parte de la pintura de vuestra pared 😂', 'Yo siempre lo hago en el instituto']"
mN7yHBRoiq4,"['Jimmy     si lla te artaste     de tu trabajo    Jimmy as un video pintando te tu pelo con maquina', 'Tiene tinder 🤫', 'Jimmy tiene tindeeeeeeeeeeeeeeeeeeeeeeer😅\nQue vergonzoso', 'Tenía Tinder alguien más lo vio?', 'Alguien más se dio cuenta que Jimmy tiene descargada la app de Tinder 🔥', 'Like si miran los video pero no han comprado ningún producto xd', 'Una pregunta se puede borar???', 'Jente por qué no damos un hurra por Jimmy por qué gasta dinero por nosotros con productos caros', 'Si j', 'Jimmi ""ustedes eligen lo que se pone a prueba"" \n:Jimmi pon a prueba un avión de oro tuyo \nJimmi :🌚']"
RhQARP43klU,"['La cerveza Guinnes es riquísima', 'No es un mito, desde hace muchos años Guinness así produce sus latas para conservar su estilo por ser una cerveza nitrogenada', 'Abre una pintura', 'Esa cerveza da diarrea xD', 'Jimi en las cariocas vienen canicas ponlo a prueva porfa😊😊😊😊', '""Cremosa y espumosa"" 🤨🧐🍷', 'Es con cualquier lata delo que sea o como 😅', 'También podrías hacer uno sobre el mito que dice que dentro de las latas de hacer grafitis (no me acuerdo del nombre) hay una pelota de cristal?', 'Es que ese es el chino fake!!! Todo lo que muestra es falsoooooo', 'Si claro viene un agitador y no pelotita,.']"
aiAxZZ35oh8,"['Lo malo es que corta un poco jajajajs', 'Fui el unico qye cuando vio que la servesa ae le salio la espuma. creyo que jimi se la iba a timar', 'Pelon', 'A quien le da miedo el espero que no te lo estés creyendo', 'Pero jimmy olvidó decir que quedan particulas de vidrios que son dañinas xd', 'Sería mejor hacer cosas más provechosas , nadie tomara una cerveza con el pico roto para rajarse la jeta ! Saludos', 'Wow', 'No te lo vas a poder tomar porque se le cayó el vidrio', 'WOOOOOOOOOW! como!?', 'Adentro de las latas de coca-cola hay una mini botella']"
qYscxWK9FgE,"['El Jimmy: ñiaaaaaaa🥵', 'si se invento en argentina', 'Jajaja ese Jimmy .', 'Acá en Argentina también lo usamos', 'Cuando sale mas seco que hocico de camello: ☠️', 'Ahora ya no es el es elle 😂😂', 'Y Jimmy humillandose a si mismo😂', 'lo vas a amar iiiii', 'Egosta👄', 'el santi: *procede a poner leche*']"
EEedXPipyjA,"['Jimena no es real 🙄🙄🙄🙄🙄🙄🙄🙄🙄😒😒😒😒😒😒😒😒😒', 'Que raro son igualitos', 'Que vonita la jimena 🤣🤣🤣', 'Que guapo... digo guapa xd', 'diosa !', 'Jimena eres tu', 'a al gien le gusta tu ermana 😍😍', 'Por q jimena tiene varva🤨🤨🤨 jajajaja', 'La barba xd', 'Sal tú y tu hermana los dos juntos a ver si es verdad que es tu hermana y si no él no es mentira']"
7usN8tR9rTo,"['de donde puedo comprar', 'Me regalas uno prfavor \n❤❤❤❤🎁🎁🎁', 'Jimmy:si lo metes en su empaque de nuevo se ouede reutilizar durante mucho tiempo durante 15 dias', 'Úsalo con los carros', 'El jabón líquido o el champú ( depende del tipo de cristal de los lentes) funciona igual y más barato. Yo trabajé en el laboratorio en el COVID y teníamos que usar lentes de protección y yo además uso lentes, más la mascarilla y me fue genial. De nada 😊❤', 'Es falso yo lo comprobe', 'Yo me acuerdo q una vez las vi pero no cheque su precio 🤔👓', 'Las regalan en las fábricas y si funcionan pero son desechables pero si las doblas y las guardas te sirven para otras dos veces y solo dura un día el efecto no 15 como dicen', 'Ese paquete me vino con la compra de mis lentes ,pero pensé que no servía para mucho y lo bote. 😭😭😭😭😭', 'Ese paquete me vino con la compra de mis lentes ,pero pensé que no servía para mucho y lo bote. 😭😭😭😭😭']"
PESfOLxvzcY,"['Necesito el nombre del producto 😢', 'No has probado esos repelentes ultrasonicos, seria muy interesante', 'Lo más seguro es que sea como los cancerígenos que utilizan para mantener  el lustre en la ropa nueva...\n😢😢😢', '¿La papa también funciona en la superficie como en el vidrio?', 'Como se llama el spray?', 'Tú le pagas a empresas para ponerlo a prueba?', 'De dónde sacas tanto dinero para los productos', 'Como se llama.a el producto?', 'Falta la contaminación y los cambios de presión atmosférica.', '...y segasto 3 tarros de óintura¡¡cheeé!¡']"
5r7y5UFHqFE,"['Lo ise con una amiga y terminamos acostados el dia siguiente 😅', '👎👎👎👎👎👎👎👎 es mentira', 'Te pareces mucho a tu ermano', 'Es increíble como Jimmy trajo a su yo del futuro para hacer esta prueba 😮', 'Cuál es mejor pastillas 💙 o pastillas 🌑 no es para quien no puede es para quien quiere mas', 'A mí no me funcionó😢😢 Jimmy eres un mentiroso', 'Lo intenté y no sentí nada.... ya son 36 años de esto.', 'Jimmy loco vs Jimmy\nOmega Jimmy vs Jimmy\nJimmy futuro imperfecto vs Jimmy actual\nJimmy seleccionado con patada fuerte vs Jimmy seleccionado con puño débil', 'No manches se siente algo bien raro jajajaja pero si es verdad', 'No tengo papá']"
JeGTNr3vVcg,"['A qué se refieren con paquete', 'Justo lo que necesita tu desnalgada amiga Chingu', 'Iike si les gusta en relleno de jimmy', 'Un 9 merecen porque se sienten suavecitos. XD', 'Esa vaina si existe, porque las mujeres no aprovechan que la usan, porque hay muchas mujeres sin nalgas en sus vestidos y pantalones 🤣🤣', 'Dónde y cómo los pediste?', 'La diferencia 7 Se le nota alante', 'jajaja desnalgado ajja', 'Me parece una  enorme falta de respeto que no diga el nombre y costo de los calzones 🤣🤣🤣', 'Tiene más relleno delante que detrás jjj']"
a0xxJPv9uOk,"['Ya es normal que no dija, ""¿Y valdrá la pena por su precio?"" 😔😔', 'Porfavor pon a prueba', 'https://youtube.com/shorts/Hu0t8G7DTIE?si=sRm_yxHZf4vRFBwl', 'Deberías de mencionar que no funciona para automóviles de aluminio grueso, para los nuevos de fibra de vidrio si sirve, pero yo lo compre para un choque de un automóvil del año 98 y no sirve para nada, yo le doy un 0 desde mi experiencia', 'Jimmy hubieses utilizado tu propio coche 😂😂😂😂😂', 'Cómo se llama ese producto', 'Puedes poner a prueva si los puncos t\nLlevan algo dentro', 'se usan hace añares, en los 90s venia en kits de varios tamaños , pero autos despues de los 90s , no sirve para  los autos 70, 80 , ni para los 60 50s que eran blindados a comparacion de los de hoy , slds', 'C va con todo y la mina XDDD', 'por qué no lo haces en tu camioneta']"
xd2seLjTO00,"['Hi', 'Ponchen ? Será pinchen, no ?', '😊', 'Señores el futuro es hoy😎', 'Buenisimo', 'Tiene caducidad?', 'Aquí la duda es.... Es verdad que el líquido es corrosivo para el rin?', 'Ojos claros, labios rosas!', '❤😂😂😂😢😮😮😮😮', 'Ese líquido no sirve daña la llanta con el tiempo']"
BbDTyyDY4JE,"['https://www.youtube.com/@AlbertoZavala-pe6pf', 'Su niño interior 😂', 'No se ven tantas😂', 'Yo la tengo', 'parece niño chiquito verdad de Dios jajajaja', 'Chido', 'Adónde la coinsogo', 'Es con shampoo de cabello.! Hay que colocar la cantidad exacta de agua y shampoo y listo 🎉', 'yo compre  eso pero no salía ni una burbuja', 'Donde lo compraste s??']"
1Au0MTHyLjc,"['Si bajaran la tapa cuando tiran el agua no largaria olor ni bacterías.🙄', 'Comes rosas pero sueltas las espinas... y ahora el mexicanito que come picante... otro Nagasaki', 'No sirve, los olores del estiércol quedarían en el agua y la capa protectora no dejarían que salgan que qué hay de los pedos? Esos no entran al agua esos se quedan fuera del agua y la capa protectora está en el agua', 'Tambien tirar un fosforo ensendido al agia desaparese el olor', 'Aquí en USA se usa todo el tiempo. De hecho no es un ""invento"" nuevo. Tiene ya varios años de uso.', 'Jajaja me pagan por trabajar el sueño de muchos', 'no era mejor lanzar un papel y ya que, ,asahash', 'Y como hacemos los que c4gamos una montaña que sobrepasa el agua?', 'Acaso soy el único que no puede oler el aroma que deja su propia 💩?', 'Está muy bien llevarlo cuando va de visita']"
AbUaYBEnu-Q,"['Literal es mi primera vez ber a Jimmy poner un cero a un producto :o guau me impreciono como le dio un martillazo jajjaja😂 ,', 'Puedes demandar a la compañía por publicidad engañosa, una mujer demandó a una compañía que hacía mac n cheese porque en la caja decía que estaban listos en 5 minutos y ella se tardaba más en hacerlo y la compañía la indemniso .', 'Jimmu revisa el voltaje hay aparatos que usan mayor cantidad de voltaje yo compre un cautin chino de 220v y mi corriente de los cuartos no llega a tal cantidad y mejor compre uno de 110v. Tengo que instalar desde mi caja electrica uno de 220v para que funcione mi cautin. chino.', 'Jimmi usa el  de cabello  de colores', 'Yo lo doy un 0/10', 'Por fin le puso 0 a un producto', 'Jimmy es y será el terror de los chinos', 'Pinches mentiras', 'bueno tú cero yimi 😄😄😄', 'Y si te toco fallado? Y si ese poquito que enfrio en realidad no enfrio y estaba a la misma temperatura que la dejaste. Y en relidad si es bueno. Es posible? Si es posible.']"
INbhxWKkYVU,"['Calleseeee jsjsjsjsjsj😅😂😂😂 🤭🤭👒👑📿💄👅🤗💅😏😏🤗🤗🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🙄', 'Eso es slime', 'Jimmy pon a prueba si es verdad que si mescas el slime de ariba para abajo s4 hace mas grande. Por favor', 'Me funciona', 'Yo queriendo un slime 🤧 \nYo viendo esto: que pesar del slimeeee☹️', 'A mí me gusta cuando me dicen la verdad para no malgastar mi dinero.', 'es Real jimm', 'Me sale más fácil con cepillo de dientes viejo lol :)', 'mi Jimmy 💯🇲🇽 mexicano', 'Te falto El Precio :C']"
jfTTiQVD4ZY,"['Imagínate eso en los huevos ☠️☠️☠️☠️', 'Yo no😭', '😂😂😂😂😂', 'La gente es malosa, les encanta ver sufrir al prójimo. 🥺', '😂😂', 'No lo se , pero creo q no sería buena idea usándolo,  lo siento Jimmy por q te lo hagan pedido , sufriste mucho', 'Gracias jimi lo compre pero no se como saco los pelos y además no duele', 'Jimmy saludos y trata d subir mas Video mas seguido', 'Hola', 'Dénle los likes por el sufrimiento 🤣🤣🤣🤣']"
v_C1M0bzLdw,"['Esperaba que dijera\n ""espero que no te lo estes creyendo""', '😮 Jimi qué hacés', 'Moscar XD', 'El dato más útil de toda la historia de “pongámoslo a prueba “', 'No manches y yo queriendo que ya no existieran porque asen mucho relajo 😂😂😂', 'Y yo para que quiero usar este truco son muy irritantes james las rresusitaria', 'Entonces si le echó un puño de sal a algunas ke conozco.. Pasara lo mismo...?? 😂', '.', 'Estaba de parranda', 'tas mal usaste sal de molida, era sal de grano y pura y virgen para que revivan😅😅😅']"
smSO8E7M6Ew,"['Más falso que el amor que juraba tenerme ella 😔', 'Una madrina', '👍💋💯💯💯💋👌', 'el ladrón x detrás ; espero no te lo estés creyendo 🤭', 'El que lo intento frente al ladrón: 💀', 'Era bastante obvio igual', 'Además hay personas que tienen codigos del tipo 2442. Que sucedería en este caso ?\nNo vale decir que podemos cambiar el código dado que la gran mayoría no sabe ni puede hacerlo.', 'El que tiene de codigo 1111 ☠️💀', 'Obviamente es falso 😂😂', 'Lo que se es....al reves dos numeros prineros\nOsea .  Si es 1234\nPoner .....2143']"
1ue1kOTpiYo,"['No intentaste cortarlo con tigeras 🤭', 'Que pasa con el fuego?', 'Arugala', 'qué malas a las hojas', 'Como se llama', 'Una prueba lo que hizo Pablo en Magic en de poner lo de la pintura el GPS hacer una pintura por ejemplo el de la Mona Lisa', 'Regalame una porfaaa!!!', 'Antes de darle un 9, revisa si es biodegradable, o está hecha de matérieles tóxicos como bpa.', 'de que esta echo el material de esa libreta', 'Una pregunta cómo es que no sé rompe?']"
82LcdDcoscU,"['Cristiano Ronaldo be like', 'mi dislexia: sopa instantánea', 'La bebida maldita de', 'Por qué 8? Sí funcionaron como dicen... no es que te gusten, es que funcionen como dicen...', 'También se pueden llevar unos calzones doblados en el bolsillo/bolso/maleta/equipaje y son de calidad, no esos que se rompen al mirarlos...', 'Xd', 'No dijiste lo más importante. Es cómodo?', '🎉🗣️🎉💯🥳Y ayuden a l@s animales y personas adoptenles o denles comida o dinero y no maltraten hagan que más gente sepa salvemos el mundo 👤🎉💯👥🥳🗣️💯👤 👥🎉', 'Pasen link para la foto que no puede subir aquí. 😊,🤤.', 'Parace un pañal😑']"
w0phOxUFMcM,"['Explicación científica al 100% 🤡👌', 'La cara de Jimmy 😄😄😄', 'Yo pensé que era mentira', '😮', 'LITERALMENTE EL 99%de personas ignoran este mensaje: “Dios te guarde a ti y tu familia de toda enfermedad”🙏💕', 'JAJAJA HABIA LEIDO ""Puse a prueba el huevo del negro""', 'Nombre de la china del principio pls (◔‿◔)🤙', 'Xd', 'porfa puedes probar lo de el huevo blando', 'Puedes  poner a prueba  el luz de u encendedor    con  un  desodorante y que saca mucha lumbre']"
RaHT_8WucfQ,"['Sí eres tú pero tienes una peluca', 'IPOR QUE TUER MANA TIENE BARBA\n\nPOROTABONITO  😮😅😊😢😂❤BAI💙💙😍🤭🤚✋', 'Pon la prueba pon a prueba la bebida maldita de makdonals', 'Pero no es jimena eres tu😂❤', 'No tienes hermanos o si ?', 'Que hermosa tu hermana Jimmy', 'Tiene la misma play3ra q tu', 'se nota que es el 😂', 'Tú ermana jemela no estu ermana eya tiene barba tiene una peluca y usa ropa de varon', 'Se es cribe Jimena no Ximena']"
